Claim_ID,Customer_Age,Policy_Type,Policy_Tenure_Years,Claim_Amount,Incident_Type,Incident_Date,Claim_Submission_Date,Previous_Claim_Count,Vehicle_Age,Repair_Estimate,Final_Invoice_Amount,Police_Report_Available,Witness_Available,Location,Customer_Description,Fraud or Risk_Label
CLM00675,35,Comprehensive,9.2,25064.13,Vandalism,23-07-2025,24-07-2025,0,4,28463.92,24700.85,Yes,Yes,Kolkata,Vehicle collided with another car at a traffic signal.,0
CLM00757,,Third-Party,8.5,35726.13,Collision,29-03-2023,03-04-2023,1,2,27169.78,34322.72,No,No,Chennai,Claim submitted just before policy renewal/expiry.,1
CLM00210,42,Third-Party Fire & Theft,5.2,43825.52,Fire,08-11-2025,10-11-2025,0,9,39489.58,42852.52,Yes,No,Kolkata,Vehicle scratched while parked in a mall parking lot.,0
CLM00163,34,Third-Party Fire & Theft,0.2,20371.92,Fire,21-05-2025,22-05-2025,0,0,23725.44,20986.85,Yes,Yes,Pune,Customer requested cash settlement instead of repair.,1
CLM00636,37,Third-Party,8,33411.85,Collision,21-06-2024,22-06-2024,4,7,37909.19,34014.99,Yes,No,Jaipur,Vehicle skidded and hit a divider on a wet road.,0
CLM01069,54,Third-Party Fire & Theft,8.6,32759.59,Windshield Damage,20-07-2023,28-07-2023,0,0,31808.39,34453,Yes,No,Delhi,Minor collision while reversing out of a parking spot.,0
CLM01178,45,Comprehensive,11.8,41814.09,Collision,29-06-2024,29-06-2024,0,2,27968.97,40316.89,No,Yes,Mumbai,Incident location does not match customer's usual route.,1
CLM00088,51,Third-Party,2.2,53219.77,Theft,13-02-2024,13-02-2024,0,5,50726.61,52424.66,Yes,No,Pune,Vehicle skidded and hit a divider on a wet road.,0
CLM00346,51,Third-Party Fire & Theft,4,65008.68,Collision,26-09-2024,27-09-2024,0,2,61794.18,66761.28,Yes,No,Kochi,Minor collision while reversing out of a parking spot.,0
CLM00994,37,Comprehensive,6.7,14386.03,Fire,30-01-2024,01-02-2024,0,10,13540.79,14931.21,Yes,Yes,Jaipur,Tree branch fell on the car during a storm.,0
CLM00718,44,Comprehensive,1.2,17685.03,Natural Disaster,25-08-2023,29-08-2023,0,3,18593.46,18432.96,Yes,Yes,,Rear-ended while stopped at a junction.,0
CLM00191,41,Third-Party Fire & Theft,0.1,2062.01,Collision,03-06-2025,03-06-2025,0,0,2000,2069.44,No,Yes,Coimbatore,Tree branch fell on the car during a storm.,0
CLM00753,51,Comprehensive,5.5,39996.38,Windshield Damage,31-03-2024,02-04-2024,1,10,35842.95,38350.84,No,Yes,Bengaluru,Car was damaged in heavy rain and flooding.,0
CLM00179,53,Third-Party Fire & Theft,4.7,19626.59,Vandalism,17-09-2024,18-09-2024,1,6,20410.63,20211.29,No,Yes,Coimbatore,Vehicle collided with another car at a traffic signal.,0
CLM00557,22,Third-Party Fire & Theft,5.2,39362.57,Windshield Damage,22-12-2024,25-12-2024,3,3,45250.35,40554.04,No,Yes,Delhi,Car was damaged in heavy rain and flooding.,0
CLM00836,36,Third-Party,1,19422.6,Fire,01-02-2025,12-02-2025,0,21,20200.59,19303.66,Yes,No,Pune,Vehicle collided with another car at a traffic signal.,0
CLM00393,49,Comprehensive,0.5,98393.5,Collision,02-11-2024,02-11-2024,2,5,85988.96,97044.93,,Yes,Hyderabad,Vehicle scratched while parked in a mall parking lot.,0
CLM00751,41,Third-Party Fire & Theft,2.6,29003.69,Natural Disaster,26-05-2024,08-06-2024,1,4,27672.28,28222.58,Yes,Yes,Ahmedabad,Windshield cracked due to a stone hit on the highway.,0
CLM01166,36,Third-Party,2.2,29080.05,Collision,14-05-2025,25-05-2025,0,3,17569.2,27784.52,No,Yes,Jaipur,Repair invoice submitted without an itemized breakdown.,1
CLM00814,40,Third-Party,0.2,80197.47,Fire,18-01-2024,25-01-2024,5,1,81403.48,81713.45,No,No,Chennai,Claim submitted just before policy renewal/expiry.,1
CLM01024,30,Third-Party Fire & Theft,0.2,53308.32,Injury/Accident,12-06-2025,17-06-2025,0,21,47282.17,50801.95,Yes,No,Surat,Vehicle scratched while parked in a mall parking lot.,0
CLM00829,37,Third-Party Fire & Theft,3.1,24951.84,Natural Disaster,06-12-2025,09-12-2025,0,1,28316.72,26103.54,Yes,Yes,Mumbai,Minor collision while reversing out of a parking spot.,0
CLM01156,41,Third-Party Fire & Theft,3.1,56132.7,Injury/Accident,09-06-2025,13-06-2025,0,2,50978.3,56929.87,,Yes,Pune,Vehicle scratched while parked in a mall parking lot.,0
CLM01015,63,Comprehensive,1.4,14061.06,Theft,01-06-2024,27-06-2024,0,0,14753.69,14242.7,Yes,Yes,Mumbai,Repair invoice submitted without an itemized breakdown.,1
CLM00512,57,Third-Party,2.8,11650.95,Injury/Accident,23-09-2024,10-10-2024,2,0,11139.25,11805.58,Yes,Yes,Kolkata,Vehicle collided with another car at a traffic signal.,0
CLM00904,36,Third-Party Fire & Theft,0.4,56007.08,Injury/Accident,08-10-2023,10-10-2023,0,6,37863.1,56725.71,Yes,No,Surat,Incident location does not match customer's usual route.,1
CLM00440,73,Comprehensive,0.7,62729.97,Vandalism,20-11-2025,20-11-2025,0,1,58381.13,64028.37,Yes,Yes,Ahmedabad,Vehicle skidded and hit a divider on a wet road.,0
CLM00729,43,Third-Party,4.6,19689.75,Natural Disaster,07-10-2025,19-10-2025,4,5,17863.83,19786.04,,No,Lucknow,Rear-ended while stopped at a junction.,0
CLM00472,63,Third-Party,3,36625.31,Natural Disaster,14-07-2024,22-07-2024,0,5,31851.36,35578.81,Yes,No,Mumbai,Vehicle scratched while parked in a mall parking lot.,0
CLM00399,35,Third-Party Fire & Theft,1.5,30372.11,Injury/Accident,16-06-2025,19-06-2025,1,0,30153.26,30496.22,Yes,No,Delhi,Vehicle collided with another car at a traffic signal.,0
CLM00865,38,Third-Party Fire & Theft,2.3,32657.42,Windshield Damage,07-05-2024,16-05-2024,0,4,30704.41,33801.2,Yes,No,Nagpur,Vehicle collided with another car at a traffic signal.,0
CLM00036,30,Comprehensive,8.8,13508.97,Collision,22-09-2025,27-09-2025,1,3,14075.72,14104.56,No,No,Nagpur,Windshield cracked due to a stone hit on the highway.,0
CLM01020,33,Third-Party Fire & Theft,,27287.21,Collision,01-02-2024,10-02-2024,2,4,28622.25,26982.17,Yes,No,Ahmedabad,Tree branch fell on the car during a storm.,0
CLM00609,50,Third-Party Fire & Theft,9.2,31374.42,Theft,04-01-2024,06-01-2024,0,2,29729.27,32784.61,Yes,Yes,Lucknow,Vehicle collided with another car at a traffic signal.,0
CLM01046,54,Third-Party,7.8,36806.76,Vandalism,14-09-2025,22-09-2025,4,11,32480.9,36666.9,Yes,No,Jaipur,Vehicle collided with another car at a traffic signal.,0
CLM00819,35,Comprehensive,7.2,1939.18,Windshield Damage,03-03-2025,20-03-2025,2,0,2000,1929.88,No,Yes,Jaipur,Minor collision while reversing out of a parking spot.,0
CLM00044,29,Comprehensive,0.9,28369.47,Windshield Damage,07-11-2024,07-11-2024,1,2,25962.19,27347.81,No,Yes,Jaipur,Windshield cracked due to a stone hit on the highway.,0
CLM00262,41,Third-Party Fire & Theft,6,67177.63,Injury/Accident,08-05-2025,14-05-2025,0,1,63838.76,66437.1,Yes,Yes,Kolkata,Car was damaged in heavy rain and flooding.,0
CLM00825,39,Third-Party Fire & Theft,0.5,3233.92,Vandalism,18-02-2024,03-03-2024,2,0,3060.72,3165.64,No,Yes,Surat,Car was damaged in heavy rain and flooding.,0
CLM00430,23,Comprehensive,5,42941.69,Windshield Damage,11-04-2025,11-04-2025,0,10,44065.54,42098.26,No,Yes,Ahmedabad,Vehicle scratched while parked in a mall parking lot.,0
CLM00229,44,Comprehensive,0.5,56827.69,Vandalism,21-07-2023,21-07-2023,0,0,53137.22,59698.41,Yes,No,Ahmedabad,Windshield cracked due to a stone hit on the highway.,0
CLM00725,47,Third-Party Fire & Theft,0.7,19588.28,Collision,01-04-2025,01-04-2025,1,0,17018.79,19047.22,Yes,,Ahmedabad,Windshield cracked due to a stone hit on the highway.,0
CLM00006,53,Third-Party Fire & Theft,0.3,46089.88,Fire,14-01-2023,14-01-2023,2,21,41704.51,46751.58,Yes,No,Lucknow,Car was damaged in heavy rain and flooding.,0
CLM01181,29,Third-Party Fire & Theft,5.1,40556.38,Theft,27-02-2025,02-03-2025,2,1,39759.17,39890.21,Yes,No,Bengaluru,Claim submitted just before policy renewal/expiry.,1
CLM00802,36,Comprehensive,0.9,23515.45,Fire,15-09-2025,18-09-2025,0,3,21143.27,22499.42,No,No,Kolkata,Vehicle collided with another car at a traffic signal.,0
CLM01012,54,Third-Party Fire & Theft,2.4,70483.87,Natural Disaster,18-03-2025,19-03-2025,0,5,61753.74,68340.47,Yes,Yes,Hyderabad,Windshield cracked due to a stone hit on the highway.,0
CLM01119,59,Third-Party Fire & Theft,1.9,48414.27,Natural Disaster,31-07-2025,01-08-2025,2,5,46858.45,50517.5,Yes,Yes,Lucknow,Tree branch fell on the car during a storm.,0
CLM00586,26,Third-Party Fire & Theft,5,41317.76,Natural Disaster,17-02-2025,23-02-2025,0,5,36566.89,39678.23,No,No,Nagpur,Windshield cracked due to a stone hit on the highway.,0
CLM00728,20,Third-Party,6.2,12245.25,Natural Disaster,14-09-2024,30-09-2024,0,20,11518.22,12873.79,Yes,Yes,Ahmedabad,Rear-ended while stopped at a junction.,0
CLM00319,45,Third-Party Fire & Theft,3.8,16224.89,Vandalism,11-01-2025,13-01-2025,0,3,18459.61,17067.22,Yes,Yes,Kolkata,,0
CLM00630,57,Third-Party,7.9,28052.5,Injury/Accident,13-01-2024,18-01-2024,0,4,28503.69,26929.28,Yes,No,Kochi,Car was damaged in heavy rain and flooding.,1
CLM01112,19,Comprehensive,0.4,19034.66,Collision,10-06-2023,10-06-2023,0,9,16075.71,18538.74,Yes,No,Coimbatore,Claim submitted just before policy renewal/expiry.,1
CLM00035,42,Third-Party,0.3,34830.74,Theft,29-04-2023,06-05-2023,4,4,28258.86,34539.52,No,Yes,Coimbatore,Rear-ended while stopped at a junction.,1
CLM00313,26,Third-Party,11.9,15456.71,Theft,22-09-2023,28-09-2023,0,0,14738.56,15595.84,Yes,Yes,Jaipur,Incident location does not match customer's usual route.,1
CLM01197,42,Comprehensive,0.7,24238.32,Fire,22-03-2023,22-05-2023,0,2,18014.61,23845.87,yes,No,Lucknow,Claim submitted just before policy renewal/expiry.,1
CLM00076,20,Comprehensive,0.1,22772.04,Collision,17-05-2025,29-05-2025,1,10,18680.39,21720.58,No,Yes,Chennai,Vehicle scratched while parked in a mall parking lot.,0
CLM00174,37,Comprehensive,1.4,63832.7,Vandalism,04-10-2025,05-10-2025,0,1,61449.76,64822.69,Yes,Yes,Coimbatore,Windshield cracked due to a stone hit on the highway.,0
CLM00095,26,Third-Party Fire & Theft,6.2,18069.08,Natural Disaster,25-08-2023,26-08-2023,1,5,18493.1,17749.19,Yes,Yes,Coimbatore,Minor collision while reversing out of a parking spot.,0
CLM00052,32,Comprehensive,10.6,46838.94,Fire,05-08-2025,06-08-2025,4,8,36315.76,45736.15,No,Yes,Surat,Rear-ended while stopped at a junction.,0
CLM00552,53,Comprehensive,2.2,40098.51,Collision,18-06-2024,23-06-2024,2,1,40903.6,41822.79,Yes,No,Hyderabad,Minor collision while reversing out of a parking spot.,0
CLM00789,64,Third-Party Fire & Theft,8.4,5218.54,Collision,12-03-2025,20-03-2025,1,13,5110.9,5149.42,Yes,No,Delhi,Vehicle collided with another car at a traffic signal.,0
CLM01078,27,Third-Party Fire & Theft,10,2936.54,Natural Disaster,17-09-2025,17-09-2025,0,3,2825.21,2798.3,Yes,Yes,Hyderabad,Vehicle scratched while parked in a mall parking lot.,0
CLM00420,37,Comprehensive,1.1,7828.21,Natural Disaster,10-11-2023,15-11-2023,0,12,8222.63,7926.64,Yes,No,Delhi,Vehicle scratched while parked in a mall parking lot.,0
CLM00748,50,Third-Party,1.6,13626.43,Theft,06-07-2023,14-07-2023,1,0,12520.74,13095.57,Yes,No,Pune,Rear-ended while stopped at a junction.,0
CLM00221,38,Comprehensive,2.3,90537.85,Natural Disaster,10-11-2024,17-11-2024,0,6,81338.72,94394.91,Yes,No,Surat,,0
CLM00509,35,Third-Party Fire & Theft,13.1,37522.96,Theft,28-09-2025,01-10-2025,0,11,33019.8,36679.73,Yes,No,Jaipur,Windshield cracked due to a stone hit on the highway.,0
CLM00711,32,Comprehensive,1.6,10939.68,Injury/Accident,09-10-2023,09-10-2023,1,0,9268.87,10662.99,No,No,Delhi,Vehicle collided with another car at a traffic signal.,0
CLM00855,34,Third-Party Fire & Theft,16.4,12390.25,Collision,28-08-2025,05-09-2025,0,8,,12378.03,No,Yes,Kochi,"Vehicle reported stolen, recovered with no major damage.",1
CLM00608,55,Third-Party,2.1,32221.9,Fire,15-03-2025,16-03-2025,1,2,31128.49,30990.29,Yes,No,Mumbai,Tree branch fell on the car during a storm.,0
CLM00388,34,Comprehensive,4.9,7940.33,Windshield Damage,10-11-2024,28-11-2024,0,1,8302.15,8298.81,Yes,Yes,Mumbai,Vehicle scratched while parked in a mall parking lot.,0
CLM00094,44,Third-Party Fire & Theft,6.7,70452.13,Vandalism,08-12-2024,12-12-2024,3,0,64605.88,68857.46,Yes,Yes,Kolkata,Tree branch fell on the car during a storm.,0
CLM00752,44,Comprehensive,7.9,15997.28,Windshield Damage,14-10-2023,15-10-2023,1,6,14756.27,15743.33,No,Yes,Chennai,Windshield cracked due to a stone hit on the highway.,0
CLM00961,32,Third-Party Fire & Theft,1,28110.56,Natural Disaster,04-10-2024,08-10-2024,4,3,26524.74,28004.6,No,Yes,Bengaluru,Rear-ended while stopped at a junction.,0
CLM00652,36,Comprehensive,1.3,40529.02,Fire,21-01-2025,22-01-2025,0,1,34082.01,41645.71,Yes,No,Nagpur,Vehicle collided with another car at a traffic signal.,0
CLM00149,37,Third-Party,0.4,163414.66,Collision,06-06-2025,26-06-2025,2,5,157657.29,166968.79,No,Yes,Kochi,Tree branch fell on the car during a storm.,0
CLM00754,18,Third-Party,1.8,58616.4,Fire,22-06-2023,26-06-2023,1,1,53674.96,58295.29,Yes,Yes,Surat,Vehicle scratched while parked in a mall parking lot.,0
CLM00483,56,Comprehensive,1.4,32328.79,Windshield Damage,11-08-2024,30-08-2024,0,2,32251.32,32242.33,Yes,Yes,Hyderabad,Tree branch fell on the car during a storm.,0
CLM00403,29,Third-Party,6.7,52716.98,Vandalism,05-10-2024,13-10-2024,1,4,45137.38,50930.08,Yes,No,Bengaluru,Vehicle scratched while parked in a mall parking lot.,0
CLM00250,37,Comprehensive,0.3,21040.29,Fire,13-09-2025,15-09-2025,0,1,15317.39,20089.88,,No,Lucknow,Vehicle scratched while parked in a mall parking lot.,1
CLM00341,5,Third-Party,1.5,33206.2,Injury/Accident,18-04-2023,02-05-2023,2,0,34996.7,34268.07,No,Yes,Mumbai,Tree branch fell on the car during a storm.,1
CLM00916,29,Comprehensive,2.9,4395.03,Collision,04-04-2023,08-04-2023,2,4,3741.28,4301.38,Yes,Yes,Surat,Vehicle collided with another car at a traffic signal.,0
CLM00201,47,Third-Party,0.1,20274.51,Fire,26-08-2023,24-09-2023,1,3,21279.54,21241.17,No,Yes,Surat,Minor collision while reversing out of a parking spot.,1
CLM00852,53,Third-Party,2.4,25184.75,Collision,30-11-2023,11-12-2023,4,19,24071.65,26308.98,No,Yes,,Repair invoice submitted without an itemized breakdown.,1
CLM00092,34,Third-Party Fire & Theft,4.8,27594.77,Vandalism,09-11-2024,09-11-2024,0,4,32491.37,28808.84,Yes,Yes,Mumbai,Vehicle collided with another car at a traffic signal.,0
CLM00733,18,Third-Party Fire & Theft,1,121864.64,Vandalism,21-09-2024,09-10-2024,0,6,123914.53,125211.16,Yes,No,Bengaluru,Windshield cracked due to a stone hit on the highway.,0
CLM00541,27,Third-Party Fire & Theft,3.5,37749.54,Windshield Damage,26-01-2024,31-01-2024,0,11,40034.6,38468.19,Yes,No,Hyderabad,Vehicle collided with another car at a traffic signal.,0
CLM00692,,Third-Party,0.6,54903.05,Fire,14-10-2023,14-10-2023,2,16,50860.21,55070.16,No,No,Hyderabad,Rear-ended while stopped at a junction.,0
CLM00585,,Third-Party,1.8,7831.16,Natural Disaster,07-02-2025,12-02-2025,1,0,7700.32,8160.08,Yes,No,Delhi,Minor collision while reversing out of a parking spot.,0
CLM00443,27,Third-Party,1.9,14043.8,Collision,14-04-2023,19-04-2023,2,0,13290.41,14596.46,No,No,Ahmedabad,Vehicle scratched while parked in a mall parking lot.,0
CLM00610,34,Third-Party,0.3,25387.64,Injury/Accident,05-03-2024,17-03-2024,2,1,22920.82,24737.54,Yes,No,Nagpur,Vehicle skidded and hit a divider on a wet road.,0
CLM01196,19,Comprehensive,1,36574.22,Collision,12-02-2025,19-02-2025,1,4,36825.25,37085.8,No,No,Lucknow,Tree branch fell on the car during a storm.,0
CLM00281,32,Third-Party,8.1,5072.76,Collision,15-06-2023,15-06-2023,0,13,4267.6,4931.06,Yes,Yes,Coimbatore,Tree branch fell on the car during a storm.,0
CLM00411,39,Comprehensive,1.2,66000.93,Injury/Accident,23-12-2023,24-12-2023,0,6,69462.8,65010.94,Yes,Yes,Jaipur,Customer requested cash settlement instead of repair.,1
CLM00908,37,Third-Party Fire & Theft,0.2,14756.57,Vandalism,27-08-2024,29-08-2024,2,8,,14621.34,Yes,Yes,Chennai,"Vehicle reported stolen, recovered with no major damage.",1
CLM01040,42,Comprehensive,0.7,25191.93,Natural Disaster,09-01-2025,19-01-2025,2,2,22716.33,24801.32,Yes,Yes,Ahmedabad,Minor collision while reversing out of a parking spot.,0
CLM00569,28,Third-Party,2.4,59163.57,Collision,03-02-2025,08-02-2025,0,11,52604.96,59980.96,No,Yes,Ahmedabad,Minor collision while reversing out of a parking spot.,0
CLM00894,18,Comprehensive,6.9,17531.92,Theft,06-04-2025,19-04-2025,1,2,17207.04,16842.46,Yes,Yes,Bengaluru,Claim filed for total loss shortly after policy purchase.,1
CLM00695,24,Third-Party Fire & Theft,1.7,29014.77,Natural Disaster,22-01-2024,25-01-2024,0,0,24620.12,28683.76,Yes,Yes,Hyderabad,Minor collision while reversing out of a parking spot.,0
CLM01160,36,Third-Party,3.8,9793.12,Vandalism,31-12-2025,05-01-2026,0,0,9606.78,9838.54,No,No,Lucknow,Vehicle collided with another car at a traffic signal.,0
CLM00688,52,Third-Party Fire & Theft,2.4,39887.5,Collision,03-12-2023,08-12-2023,0,5,45057.12,39854.37,Yes,Yes,Pune,Vehicle skidded and hit a divider on a wet road.,0
CLM00336,21,Third-Party,0,29244.47,Natural Disaster,05-11-2023,07-11-2023,2,12,20432.63,28042.01,No,No,Ahmedabad,Vehicle collided with another car at a traffic signal.,0
CLM00643,49,Comprehensive,1.2,58913.96,Vandalism,21-12-2023,31-12-2023,0,3,65496.91,58637.61,Yes,Yes,Ahmedabad,Car was damaged in heavy rain and flooding.,0
CLM00315,53,Third-Party,6.1,31961.11,Windshield Damage,28-03-2023,31-03-2023,0,22,28937.05,30502.42,Yes,No,Chennai,Minor collision while reversing out of a parking spot.,0
CLM00783,25,Third-Party Fire & Theft,2.5,50412.62,Injury/Accident,21-03-2025,31-03-2025,0,8,32671.61,48263.96,Yes,No,Pune,Windshield cracked due to a stone hit on the highway.,0
CLM00949,36,Third-Party Fire & Theft,0.2,15557.74,Theft,20-01-2024,28-01-2024,5,0,9799.85,15329.27,,Yes,Surat,,1
CLM01157,41,Third-Party,0,34962,Natural Disaster,10-04-2024,27-04-2024,1,15,23678.61,35454.02,No,Yes,Ahmedabad,Incident reported late at night with no witnesses.,1
CLM01023,53,Comprehensive,12.5,39293.63,Fire,19-05-2024,20-05-2024,0,10,39004.58,40869.89,Yes,No,Lucknow,Rear-ended while stopped at a junction.,0
CLM00507,53,Third-Party Fire & Theft,2.1,31208.44,Natural Disaster,19-02-2024,07-03-2024,0,3,29952.9,30682.83,yes,Yes,Delhi,Car was damaged in heavy rain and flooding.,0
CLM01052,62,Comprehensive,4.7,16500.25,Injury/Accident,21-04-2025,22-04-2025,0,6,13989.39,16640.77,,No,Bengaluru,Vehicle collided with another car at a traffic signal.,0
CLM00134,23,Third-Party,,65066.39,Vandalism,01-11-2024,06-11-2024,0,8,61816.04,65012.04,Yes,Yes,Ahmedabad,Rear-ended while stopped at a junction.,0
CLM00093,52,Third-Party,0.9,53060.22,Theft,27-06-2024,27-06-2024,0,0,42815.1,51162.26,Yes,,Mumbai,Vehicle collided with another car at a traffic signal.,0
CLM00835,49,Third-Party,9.6,29859.6,Fire,01-05-2024,07-05-2024,1,3,31457.68,30603.3,Yes,Yes,Lucknow,Claim filed for total loss shortly after policy purchase.,1
CLM00593,46,Comprehensive,2.7,38682.29,Collision,25-12-2024,14-01-2025,2,3,32718.35,37727.83,No,,Coimbatore,Windshield cracked due to a stone hit on the highway.,0
CLM01184,32,Third-Party Fire & Theft,1.2,32153.28,Fire,23-10-2024,27-10-2024,3,5,30243.46,32099.17,no,No,Kochi,Car was damaged in heavy rain and flooding.,0
CLM01043,46,Third-Party Fire & Theft,3.1,14404.89,Natural Disaster,23-12-2023,25-12-2023,0,0,13094.76,13977.32,Yes,Yes,Kochi,Minor collision while reversing out of a parking spot.,0
CLM00395,66,Third-Party,3.9,21172.01,Fire,04-07-2025,09-07-2025,0,0,20472.41,20485.79,Yes,Yes,Lucknow,Vehicle collided with another car at a traffic signal.,0
CLM01049,,Comprehensive,0.6,8039.21,Theft,11-01-2025,14-01-2025,1,3,6980.54,8097.76,Yes,Yes,Kochi,Windshield cracked due to a stone hit on the highway.,0
CLM01174,22,Third-Party,6.5,8472.38,Injury/Accident,17-01-2023,18-01-2023,0,5,7065.65,8246.32,Yes,No,Mumbai,Rear-ended while stopped at a junction.,0
CLM00576,66,Comprehensive,6.8,8218.62,Collision,28-07-2024,02-08-2024,0,22,7656.32,8024.19,No,Yes,Delhi,Vehicle collided with another car at a traffic signal.,0
CLM00574,67,Third-Party,2.3,7762.43,Injury/Accident,09-11-2024,10-11-2024,2,2,6772.94,7864.88,Yes,Yes,Jaipur,Windshield cracked due to a stone hit on the highway.,0
CLM00279,51,Third-Party Fire & Theft,4.7,36199.53,Collision,05-05-2023,09-05-2023,4,,38108.02,36501.79,Yes,Yes,Surat,Vehicle skidded and hit a divider on a wet road.,0
CLM00736,38,Comprehensive,8.5,59257.68,Windshield Damage,30-11-2025,05-12-2025,4,10,59176.38,60068.45,No,Yes,Lucknow,Minor collision while reversing out of a parking spot.,0
CLM01037,29,Third-Party Fire & Theft,5.9,19226.63,Natural Disaster,27-10-2023,06-11-2023,1,7,16804.66,19138.06,Yes,Yes,Pune,,0
CLM00280,45,Third-Party,0.4,32242.64,Vandalism,10-08-2023,15-08-2023,0,2,33476.34,33855.13,,No,Lucknow,Claim submitted just before policy renewal/expiry.,1
CLM00640,40,Comprehensive,5.2,61669.74,Fire,30-08-2023,04-09-2023,1,2,49740.23,63014.08,Yes,Yes,Hyderabad,Repair invoice submitted without an itemized breakdown.,1
CLM00338,,Third-Party Fire & Theft,2.3,61664.15,Theft,22-03-2023,22-03-2023,1,5,56911.83,58790.24,Yes,No,Lucknow,Rear-ended while stopped at a junction.,0
